userID,itemID,username,item,rating
12,17,blacklodge,yogurt,1.5049714143070339
12,18,blacklodge,cheese_ball,1.450293684539998
11,0,nm2fs,oranges,1.0
11,1,nm2fs,apples,1.4541506933339887
11,2,nm2fs,watermelon,3.0
11,3,nm2fs,bananas,1.547323425835625
11,4,nm2fs,eggplant,1.75066138963321
11,5,nm2fs,tomatoes,1.6792168238150331
11,6,nm2fs,potatoes,1.3171364966062464
11,7,nm2fs,bread,1.0
11,8,nm2fs,oats,1.6381433690284608
11,9,nm2fs,rice,1.5369415386440703
11,10,nm2fs,fish,1.0
11,11,nm2fs,eggs,1.493319774029482
11,12,nm2fs,chicken,1.0
11,13,nm2fs,olive_oil,1.4125242610711104
11,14,nm2fs,soybean,1.4622595057073617
11,15,nm2fs,beef,1.0
11,16,nm2fs,milk,1.2595278857143348
11,17,nm2fs,yogurt,1.5339367926213061
11,18,nm2fs,cheese_ball,1.369590641045806
13,0,ae3xd,oranges,2.0
13,1,ae3xd,apples,2.0
13,2,ae3xd,watermelon,1.0
13,3,ae3xd,bananas,2.0
13,4,ae3xd,eggplant,1.645080593670012
13,5,ae3xd,tomatoes,2.0
13,6,ae3xd,potatoes,2.31200953844805
13,7,ae3xd,bread,2.0
13,8,ae3xd,oats,2.0
13,9,ae3xd,rice,1.5801299936544468
13,10,ae3xd,fish,1.7399973873988956
13,11,ae3xd,eggs,2.0
13,12,ae3xd,chicken,1.0
13,13,ae3xd,olive_oil,1.6926436908120928
13,14,ae3xd,soybean,2.0
13,15,ae3xd,beef,1.5789948888729783
13,16,ae3xd,milk,1.0
13,17,ae3xd,yogurt,2.0
13,18,ae3xd,cheese_ball,2.0
9,0,znp3ev,oranges,1.854364317451729
9,1,znp3ev,apples,2.0
9,2,znp3ev,watermelon,1.6436962318739967
9,3,znp3ev,bananas,2.0
9,4,znp3ev,eggplant,1.854364317451729
9,5,znp3ev,tomatoes,1.532552589519129
9,6,znp3ev,potatoes,1.854364317451729
9,7,znp3ev,bread,1.9501577808357042
9,8,znp3ev,oats,1.729362850642385
9,9,znp3ev,rice,1.854364317451729
9,10,znp3ev,fish,1.854364317451729
9,11,znp3ev,eggs,1.854364317451729
9,12,znp3ev,chicken,1.0
9,13,znp3ev,olive_oil,1.854364317451729
9,14,znp3ev,soybean,2.0
9,15,znp3ev,beef,1.854364317451729
9,16,znp3ev,milk,1.5252264515764604
9,17,znp3ev,yogurt,1.854364317451729
9,18,znp3ev,cheese_ball,1.658702789065688
8,0,zqz8ae,oranges,1.6710118385872583
8,1,zqz8ae,apples,1.0
8,2,zqz8ae,watermelon,1.0
8,3,zqz8ae,bananas,1.5578662571899644
8,4,zqz8ae,eggplant,2.0
8,5,zqz8ae,tomatoes,1.0
8,6,zqz8ae,potatoes,1.4282991277195471
8,7,zqz8ae,bread,1.0
8,8,zqz8ae,oats,1.4184876709564835
8,9,zqz8ae,rice,1.0
8,10,zqz8ae,fish,1.0
8,11,zqz8ae,eggs,1.0
8,12,zqz8ae,chicken,1.0
8,13,zqz8ae,olive_oil,1.7703300591890372
8,14,zqz8ae,soybean,1.0
8,15,zqz8ae,beef,1.3074318118880979
8,16,zqz8ae,milk,1.0
8,17,zqz8ae,yogurt,1.5284077501919215
8,18,zqz8ae,cheese_ball,1.0
2,0,ak3gj,oranges,1.0
2,1,ak3gj,apples,2.0
2,2,ak3gj,watermelon,3.0
2,3,ak3gj,bananas,3.0
2,4,ak3gj,eggplant,3.0
2,5,ak3gj,tomatoes,1.0
2,6,ak3gj,potatoes,1.2694443471211023
2,7,ak3gj,bread,1.0
2,8,ak3gj,oats,2.0
2,9,ak3gj,rice,1.0
2,10,ak3gj,fish,1.0
2,11,ak3gj,eggs,1.0
2,12,ak3gj,chicken,1.0
2,13,ak3gj,olive_oil,2.0
2,14,ak3gj,soybean,2.0
2,15,ak3gj,beef,1.0
2,16,ak3gj,milk,3.0
2,17,ak3gj,yogurt,1.4797169617532095
2,18,ak3gj,cheese_ball,3.0
7,0,pex7ps,oranges,1.0
7,1,pex7ps,apples,1.0
7,2,pex7ps,watermelon,2.0
7,3,pex7ps,bananas,1.0
7,4,pex7ps,eggplant,3.0
7,5,pex7ps,tomatoes,1.6935067883001143
7,6,pex7ps,potatoes,1.0
7,7,pex7ps,bread,1.0
7,8,pex7ps,oats,1.627285166039961
7,9,pex7ps,rice,1.0
7,10,pex7ps,fish,1.0
7,11,pex7ps,eggs,2.0
7,12,pex7ps,chicken,1.0
7,13,pex7ps,olive_oil,2.0
7,14,pex7ps,soybean,1.0
7,15,pex7ps,beef,1.0
7,16,pex7ps,milk,1.4053618923913709
7,17,pex7ps,yogurt,1.6696146206171536
7,18,pex7ps,cheese_ball,2.0
